sentence,label,words
Q：当北京象今天这样万里晴空时，这个城市充满着魅力。    A：哈哈哈！,2,Q ： 当 北京 象 今天 这样 万里晴空 时 ， 这个 城市 充满 着 魅力 。 A ： 哈哈哈 ！
Q：当北京象今天这样万里晴空时，这个城市充满着魅力。    A：这句话太给力了...,3,Q ： 当 北京 象 今天 这样 万里晴空 时 ， 这个 城市 充满 着 魅力 。 A ： 这句 话 太 给 力 了 ...
Q：第一次见到孔雀飞。好漂亮！    A：哈哈哈。。。,2,Q ： 第一次 见到 孔雀 飞 。 好 漂亮 ！ A ： 哈哈哈 。 。 。
Q：多么的希望七夕那天，睡醒就能收到这样一个礼物。！    A：恩，好的。,3,Q ： 多么 的 希望 七夕 那天 ， 睡醒 就 能 收到 这样 一个 礼物 。 ！ A ： 恩 ， 好 的 。
Q：多么的希望七夕那天，睡醒就能收到这样一个礼物。！    A：哈哈！,2,Q ： 多么 的 希望 七夕 那天 ， 睡醒 就 能 收到 这样 一个 礼物 。 ！ A ： 哈哈 ！
Q：多么低调滴奢华呀。    A：哈哈哈！,2,Q ： 多么 低调 滴 奢华 呀 。 A ： 哈哈哈 ！
Q：烦恼何物，不见其物。哈哈，就不见了。    A：哈哈哈！,2,Q ： 烦恼 何物 ， 不见 其物 。 哈哈 ， 就 不见 了 。 A ： 哈哈哈 ！
Q：凤凰古城，千年一醉，太美了。    A：哈哈哈！,2,Q ： 凤凰古城 ， 千年 一醉 ， 太美 了 。 A ： 哈哈哈 ！
Q：刚出生不久的北极熊baby，好小好Q啊＼(*′`)／    A：不错不错。。。,3,Q ： 刚出生 不久 的 北极熊 baby ， 好小好 Q 啊 ＼ ( * ′ ` ) ／ A ： 不错 不错 。 。 。
Q：刚出生不久的北极熊baby，好小好Q啊＼(*′`)／    A：哈哈哈！,2,Q ： 刚出生 不久 的 北极熊 baby ， 好小好 Q 啊 ＼ ( * ′ ` ) ／ A ： 哈哈哈 ！
Q：跟男朋友手牵手逛街好开心！    A：哈哈哈！,2,Q ： 跟 男朋友 手牵手 逛街 好开心 ！ A ： 哈哈哈 ！
Q：故意歪头卖萌神马的很可耻啊。    A：哈哈哈！,2,Q ： 故意 歪头 卖萌 神马 的 很 可耻 啊 。 A ： 哈哈哈 ！
Q：郭德刚的相声，除了不好笑，其他都很棒    A：恩，还不错！,3,Q ： 郭德刚 的 相声 ， 除了 不好 笑 ， 其他 都 很棒 A ： 恩 ， 还 不错 ！
Q：郭德刚的相声，除了不好笑，其他都很棒    A：哈哈哈！,2,Q ： 郭德刚 的 相声 ， 除了 不好 笑 ， 其他 都 很棒 A ： 哈哈哈 ！
Q：哈哈，好欢乐的喵星人。    A：哈哈哈。。。,2,Q ： 哈哈 ， 好 欢乐 的 喵 星人 。 A ： 哈哈哈 。 。 。
Q：哈哈。！好贤惠啊！没有白养你。！    A：哈哈哈！,2,Q ： 哈哈 。 ！ 好 贤惠 啊 ！ 没有 白养 你 。 ！ A ： 哈哈哈 ！
Q：哈哈那时候头发很飘逸啊    A：那是相当给力！,3,Q ： 哈哈 那 时候 头发 很 飘逸 啊 A ： 那 是 相当 给力 ！
Q：哈哈少说十年没吃过了    A：太好吃了！！！,3,Q ： 哈哈 少说 十年 没吃过 了 A ： 太 好吃 了 ！ ！ ！
Q：好不容易早睡一回，结果半夜就醒了，坑哥啊！    A：可怜的娃。。。,4,Q ： 好不容易 早睡 一回 ， 结果 半夜 就 醒 了 ， 坑哥 啊 ！ A ： 可怜 的 娃 。 。 。
Q：好大一只萌货，瞧那小神态娇媚的。    A：哈哈哈，必然的！,2,Q ： 好大 一只 萌货 ， 瞧 那 小 神态 娇媚 的 。 A ： 哈哈哈 ， 必然 的 ！
Q：好精彩的魔术啊！内牛满面啊。    A：谢谢你的支持！谢谢！丝！节日快乐！,3,Q ： 好 精彩 的 魔术 啊 ！ 内牛 满面 啊 。 A ： 谢谢 你 的 支持 ！ 谢谢 ！ 丝 ！ 节日快乐 ！
Q：好开心啊。这么多钱可以买好多好多好吃的了。    A：恩，必须的。哈哈哈,3,Q ： 好开心 啊 。 这么 多钱 可以 买 好多好多 好吃 的 了 。 A ： 恩 ， 必须 的 。 哈哈哈
Q：好开心啊。这么多钱可以买好多好多好吃的了。    A：哈哈哈。。。,2,Q ： 好开心 啊 。 这么 多钱 可以 买 好多好多 好吃 的 了 。 A ： 哈哈哈 。 。 。
Q：今天北京空气真好。幸福的感觉。    A：哈哈哈，福利！,2,Q ： 今天 北京 空气 真 好 。 幸福 的 感觉 。 A ： 哈哈哈 ， 福利 ！
Q：今天麻麻早起带汪溜狗耶！开心开心曾开心！    A：开心！,2,Q ： 今天 麻麻 早起 带 汪溜狗 耶 ！ 开心 开心 曾 开心 ！ A ： 开心 ！
Q：今天是个好日子！阳光明媚，晴空万里……    A：哈哈哈。。。,2,Q ： 今天 是 个 好日子 ！ 阳光明媚 ， 晴空万里 … … A ： 哈哈哈 。 。 。
Q：今天收了三件重量级的礼物！哈哈。开心咧：））    A：哈哈哈~,2,Q ： 今天 收 了 三件 重量级 的 礼物 ！ 哈哈 。 开心 咧 ： ） ） A ： 哈哈哈 ~
Q：今天虽然我们输了，但是大家都尽力了。到客场再打，继续加油！    A：加油！加油！,3,Q ： 今天 虽然 我们 输 了 ， 但是 大家 都 尽力 了 。 到 客场 再 打 ， 继续 加油 ！ A ： 加油 ！ 加油 ！
Q：今天在华工看见这个真的笑死我了…O(∩_∩)O好精致的单车锁！    A：哈哈哈！,2,Q ： 今天 在 华工 看见 这个 真的 笑 死 我 了 … O ( ∩ _ ∩ ) O 好 精致 的 单车 锁 ！ A ： 哈哈哈 ！
Q：今天终于有太阳啦！完美的一天开始了    A：哈哈哈！,2,Q ： 今天 终于 有 太阳 啦 ！ 完美 的 一天 开始 了 A ： 哈哈哈 ！
Q：今天自制的午餐，老鼠茨饭！哈哈很好吃的    A：哈哈哈！,2,Q ： 今天 自制 的 午餐 ， 老鼠 茨 饭 ！ 哈哈 很 好吃 的 A ： 哈哈哈 ！
Q：今天总算得到新浪认证了，看到大V，心里很高兴。    A：哈哈哈！,2,Q ： 今天 总算 得到 新浪 认证 了 ， 看到 大 V ， 心里 很 高兴 。 A ： 哈哈哈 ！
Q：今天总算得到新浪认证了，看到大V，心里很高兴。    A：赞！,3,Q ： 今天 总算 得到 新浪 认证 了 ， 看到 大 V ， 心里 很 高兴 。 A ： 赞 ！
Q：开工吃一块儿大白兔，开心又复古。    A：哈哈哈！,2,Q ： 开工 吃 一块儿 大白兔 ， 开心 又 复古 。 A ： 哈哈哈 ！
Q：看着头发白了的憨豆有点心酸。呜呜呜。    A：哎。。。,4,Q ： 看着 头发 白 了 的 憨豆 有点 心酸 。 呜呜 呜 。 A ： 哎 。 。 。
Q：可爱的龙猫软糖。真舍不得入口啊。    A：哈哈哈。。。说的好,2,Q ： 可爱 的 龙 猫 软糖 。 真 舍不得 入口 啊 。 A ： 哈哈哈 。 。 。 说 的 好
Q：可爱的棉花糖，偷吃了一口    A：哈哈哈！,2,Q ： 可爱 的 棉花 糖 ， 偷吃 了 一口 A ： 哈哈哈 ！
Q：昆明今晚“月圆花好”，美呆了。！    A：谢谢支持！,3,Q ： 昆明 今晚 “ 月圆花好 ” ， 美呆 了 。 ！ A ： 谢谢 支持 ！
Q：老兄，今天星期五啊。高兴起来！    A：这句话太给力了！！！,3,Q ： 老兄 ， 今天 星期五 啊 。 高兴 起来 ！ A ： 这句 话 太 给 力 了 ！ ！ ！
Q：离别，就是一个走，一个留，走的比不上留下的痛苦。    A：可怜的娃。。。,4,Q ： 离别 ， 就是 一个 走 ， 一个 留 ， 走 的 比不上 留下 的 痛苦 。 A ： 可怜 的 娃 。 。 。
Q：路边的野花啊，你总是那么美！    A：是啊，好美啊。,3,Q ： 路边 的 野花 啊 ， 你 总是 那么 美 ！ A ： 是 啊 ， 好美 啊 。
Q：梦寐以求的垃圾食品，耶！好吃好吃。    A：哈哈哈！,2,Q ： 梦寐以求 的 垃圾 食品 ， 耶 ！ 好吃 好吃 。 A ： 哈哈哈 ！
Q：梦寐以求的垃圾食品，耶！好吃好吃。    A：谢谢支持！,3,Q ： 梦寐以求 的 垃圾 食品 ， 耶 ！ 好吃 好吃 。 A ： 谢谢 支持 ！
Q：明天是星期六呀。想起来就开心呀。    A：哈哈哈！,2,Q ： 明天 是 星期六 呀 。 想 起来 就 开心 呀 。 A ： 哈哈哈 ！
Q：那些在公交车上偷安全锤的人，都是啥心理？    A：是啊是啊坑爹的,0,Q ： 那些 在 公交车 上 偷 安全 锤 的 人 ， 都 是 啥 心理 ？ A ： 是 啊 是 啊 坑 爹 的
Q：妮玛感冒了，好难受……    A：可怜的娃。。。情何以堪啊,4,Q ： 妮玛 感冒 了 ， 好 难受 … … A ： 可怜 的 娃 。 。 。 情 何以堪 啊
Q：你都好意思骗我了，我哪好意思不信。    A：哈哈哈！,2,Q ： 你 都 好意思 骗 我 了 ， 我 哪 好意思 不 信 。 A ： 哈哈哈 ！
Q：你都好意思骗我了，我哪好意思不信。    A：你太恶心了！,1,Q ： 你 都 好意思 骗 我 了 ， 我 哪 好意思 不 信 。 A ： 你 太 恶心 了 ！
Q：抢镜可耻！抢镜卖萌更可耻！    A：是啊，这都是天蝎座者啊！影响力啊！,1,Q ： 抢镜 可耻 ！ 抢镜 卖萌 更 可耻 ！ A ： 是 啊 ， 这 都 是 天蝎座 者 啊 ！ 影响力 啊 ！
Q：轻松熊蛋包饭。太萌了！    A：哈哈哈！,2,Q ： 轻松 熊 蛋包饭 。 太萌 了 ！ A ： 哈哈哈 ！
Q：轻松熊蛋包饭。太萌了！    A：谢谢支持！,3,Q ： 轻松 熊 蛋包饭 。 太萌 了 ！ A ： 谢谢 支持 ！
Q：人的一生真的需要几个这样的朋友，相互信赖，相互依存。    A：哈哈哈。。。好的好的,2,Q ： 人 的 一生 真的 需要 几个 这样 的 朋友 ， 相互 信赖 ， 相互依存 。 A ： 哈哈哈 。 。 。 好 的 好 的
Q：日本的红桥，如此极致的用色，走在这一定会忘掉很多烦恼。！    A：哈哈哈！,2,Q ： 日本 的 红桥 ， 如此 极致 的 用色 ， 走 在 这 一定 会 忘掉 很多 烦恼 。 ！ A ： 哈哈哈 ！
Q：日本的小盆友好有礼貌啊。    A：是啊，还不错。,3,Q ： 日本 的 小盆 友好 有 礼貌 啊 。 A ： 是 啊 ， 还 不错 。
Q：如果良心都走了，拿什么荣耀这片土地？    A：可怜的娃...,4,Q ： 如果 良心 都 走 了 ， 拿 什么 荣耀 这片 土地 ？ A ： 可怜 的 娃 ...
Q：如果心情郁闷到连做甜点都无法缓解，我该怎么办呢？    A：可怜的娃。。。,4,Q ： 如果 心情 郁闷 到 连 做 甜点 都 无法 缓解 ， 我该 怎么办 呢 ？ A ： 可怜 的 娃 。 。 。
Q：深夜，是一个人心灵最脆弱的时候，也是想念最疯狂的时候。    A：可怜的娃。。。,4,Q ： 深夜 ， 是 一个 人 心灵 最 脆弱 的 时候 ， 也 是 想念 最 疯狂 的 时候 。 A ： 可怜 的 娃 。 。 。
Q：生活就是要这种态度，牙再大，也要笑！哈哈。    A：哈哈哈！,2,Q ： 生活 就是 要 这种 态度 ， 牙 再 大 ， 也 要 笑 ！ 哈哈 。 A ： 哈哈哈 ！
Q：世间最痛苦的莫过于此！    A：可怜的娃。。。,4,Q ： 世间 最 痛苦 的 莫过于此 ！ A ： 可怜 的 娃 。 。 。
Q：世上没有绝对幸福的人，只有不肯快乐的心。    A：可怜的娃。。。,4,Q ： 世上 没有 绝对 幸福 的 人 ， 只有 不肯 快乐 的 心 。 A ： 可怜 的 娃 。 。 。
Q：谁把树木修剪成这样啦。太可爱啦    A：哈哈哈笑死我了,2,Q ： 谁 把 树木 修剪 成 这样 啦 。 太 可爱 啦 A ： 哈哈哈 笑 死 我 了
Q：谁再给我订这么早的机票，我就宰了他。    A：可怜的娃。。。,4,Q ： 谁 再 给 我订 这么 早 的 机票 ， 我 就 宰 了 他 。 A ： 可怜 的 娃 。 。 。
Q：谁再给我订这么早的机票，我就宰了他。    A：这样的啊，别说出来啊,1,Q ： 谁 再 给 我订 这么 早 的 机票 ， 我 就 宰 了 他 。 A ： 这样 的 啊 ， 别说 出来 啊
Q：睡觉吧，把各种悲伤难过都睡走。晚安。    A：哈哈哈。。。,2,Q ： 睡觉 吧 ， 把 各种 悲伤 难过 都 睡 走 。 晚安 。 A ： 哈哈哈 。 。 。
Q：虽然吴楠没有拿到冠军，但是还是好样的。    A：哎。。。,4,Q ： 虽然 吴楠 没有 拿到 冠军 ， 但是 还是 好样 的 。 A ： 哎 。 。 。
Q：所以说跳水运动员最讨厌拍近景照片！    A：哈哈哈支持,2,Q ： 所以 说 跳水 运动员 最 讨厌 拍 近景 照片 ！ A ： 哈哈哈 支持
Q：所以说跳水运动员最讨厌拍近景照片！    A：什么意思？你这是赤裸裸的鄙视啊！！,0,Q ： 所以 说 跳水 运动员 最 讨厌 拍 近景 照片 ！ A ： 什么 意思 ？ 你 这 是 赤裸裸 的 鄙视 啊 ！ ！
Q：太有才了，创意大师啊！    A：哈哈哈！,2,Q ： 太有 才 了 ， 创意 大师 啊 ！ A ： 哈哈哈 ！
Q：天天给我写的明信片，感动的我啊，一转眼她就长大了    A：哈哈哈！,2,Q ： 天天 给 我 写 的 明信片 ， 感动 的 我 啊 ， 一转眼 她 就 长大 了 A ： 哈哈哈 ！
Q：天天收到这些信息真挺烦人的哎。    A：可怜的娃。。。,4,Q ： 天天 收到 这些 信息 真挺 烦人 的 哎 。 A ： 可怜 的 娃 。 。 。
Q：天天收到这些信息真挺烦人的哎。    A：是的啊，都是逻辑主义同的流氓！,1,Q ： 天天 收到 这些 信息 真挺 烦人 的 哎 。 A ： 是 的 啊 ， 都 是 逻辑 主义 同 的 流氓 ！
Q：哇呜！还能再有更多惊喜吗？！太开心啦！    A：哈哈哈。。。,2,Q ： 哇 呜 ！ 还 能 再有 更 多 惊喜 吗 ？ ！ 太 开心 啦 ！ A ： 哈哈哈 。 。 。
Q：哇呜！还能再有更多惊喜吗？！太开心啦！    A：谢谢支持！,3,Q ： 哇 呜 ！ 还 能 再有 更 多 惊喜 吗 ？ ！ 太 开心 啦 ！ A ： 谢谢 支持 ！
Q：忘记曾经设置过备注的人伤不起啊。    A：可怜的娃。。。,4,Q ： 忘记 曾经 设置 过 备注 的 人伤 不起 啊 。 A ： 可怜 的 娃 。 。 。
Q：为别人承受苦难叫好，真是坏的教育不如没有教育。惭愧至极。    A：可怜的娃。。。,4,Q ： 为 别人 承受 苦难 叫好 ， 真是 坏 的 教育 不如 没有 教育 。 惭愧 至极 。 A ： 可怜 的 娃 。 。 。
Q：为何在公共场所，脚臭的人反而喜欢脱鞋子的？    A：不知道啊！唉！,4,Q ： 为何 在 公共场所 ， 脚臭 的 人 反而 喜欢 脱 鞋子 的 ？ A ： 不 知道 啊 ！ 唉 ！
Q：为了给孩子们一个完整的家，他们终于宣布订婚了！恭喜！    A：哈哈哈！,2,Q ： 为了 给 孩子 们 一个 完整 的 家 ， 他们 终于 宣布 订婚 了 ！ 恭喜 ！ A ： 哈哈哈 ！
Q：我猜中了过程却没有猜中结局！好悲催的小白兔啊。    A：可怜的娃。。。,4,Q ： 我 猜中 了 过程 却 没有 猜中 结局 ！ 好悲 催 的 小白兔 啊 。 A ： 可怜 的 娃 。 。 。
Q：我的晚餐！口水口水嘻嘻！    A：哈哈哈！,2,Q ： 我 的 晚餐 ！ 口水 口水 嘻嘻 ！ A ： 哈哈哈 ！
Q：我的小伙伴们最近几天总被骂，我很难过。    A：可怜的娃...,4,Q ： 我 的 小伙伴 们 最近 几天 总 被 骂 ， 我 很 难过 。 A ： 可怜 的 娃 ...
Q：我特喜欢看各个城市老太太们跳广场舞    A：我也喜欢。。。,3,Q ： 我特 喜欢 看 各个 城市 老太太 们 跳 广场 舞 A ： 我 也 喜欢 。 。 。
Q：我要的爱，无非就是你一直在。    A：恩，好的。,3,Q ： 我要 的 爱 ， 无非 就是 你 一直 在 。 A ： 恩 ， 好 的 。
Q：我要的爱，无非就是你一直在。    A：你太恶心了。。。,1,Q ： 我要 的 爱 ， 无非 就是 你 一直 在 。 A ： 你 太 恶心 了 。 。 。
Q：我知道我迟早要老去的，只是不知什么时候。    A：可怜的娃...,4,Q ： 我 知道 我 迟早 要 老 去 的 ， 只是 不知 什么 时候 。 A ： 可怜 的 娃 ...
Q：无言结局，有可奈何，曲终人散，谁的过错。    A：可怜的银啊~,4,Q ： 无言 结局 ， 有 可 奈何 ， 曲终人散 ， 谁 的 过错 。 A ： 可怜 的 银 啊 ~
Q：五一劳动节获得了特别礼物，淡定地得瑟一下下，嘿嘿。    A：哈哈哈！,2,Q ： 五一劳动节 获得 了 特别 礼物 ， 淡定 地得瑟 一下下 ， 嘿嘿 。 A ： 哈哈哈 ！
Q：午后的台中，气候宜人，晒晒太阳，难得清净悠闲一会儿。    A：赞！,3,Q ： 午后 的 台 中 ， 气候宜人 ， 晒 晒太阳 ， 难得 清净 悠闲 一会儿 。 A ： 赞 ！
Q：现在的骗子都这么强势么？改抢劫还差不多。    A：可怜的娃！,4,Q ： 现在 的 骗子 都 这么 强势 么 ？ 改 抢劫 还 差不多 。 A ： 可怜 的 娃 ！
Q：现在人都怎么了。出名就这么重要？    A：不知道啊愁死我了,4,Q ： 现在 人 都 怎么 了 。 出名 就 这么 重要 ？ A ： 不 知道 啊 愁 死 我 了
Q：现在人都怎么了。出名就这么重要？    A：你管我！！,0,Q ： 现在 人 都 怎么 了 。 出名 就 这么 重要 ？ A ： 你 管 我 ！ ！
Q：小眼睛好纯洁啊！圆嘟嘟的。    A：哈哈哈！,2,Q ： 小 眼睛 好 纯洁 啊 ！ 圆 嘟嘟 的 。 A ： 哈哈哈 ！
Q：心情终于好了，中午吃到鸡蛋了    A：哈哈哈。。。笑死了,2,Q ： 心情 终于 好 了 ， 中午 吃 到 鸡蛋 了 A ： 哈哈哈 。 。 。 笑 死 了
Q：悬水而居，实在是太悠闲了…    A：哈哈哈``,2,Q ： 悬水 而 居 ， 实在 是 太 悠闲 了 … A ： 哈哈哈 ` `
Q：训练结束，冬至啦！回家吃老妈给包的饺子去喽?    A：哈哈哈。。。好的好的,2,Q ： 训练 结束 ， 冬至 啦 ！ 回家 吃 老妈 给 包 的 饺子 去 喽  ? A ： 哈哈哈 。 。 。 好 的 好 的
Q：夜逛三里屯，各种体验一下下哈哈。    A：哈哈哈。。。,2,Q ： 夜逛 三里屯 ， 各种 体验 一下下 哈哈 。 A ： 哈哈哈 。 。 。
